date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:52:54	71731/71731	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jul%202023%2022:40:06%20GMT	https://smarthr.dreamguystech.com/html/template/archived-jobs.html	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/archived-jobs.html	(from https://smarthr.dreamguystech.com/html/template/user-dashboard.html)
11:52:55	72906/72906	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Jul%202023%2018:45:40%20GMT	https://smarthr.dreamguystech.com/html/template/job-details.html	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/job-details.html	(from https://smarthr.dreamguystech.com/html/template/user-dashboard.html)
11:52:55	156728/156728	---M-Z	200	added ('OK')	application/javascript	etag:%2226438-5f936bca47d00-gzip%22	https://smarthr.dreamguystech.com/html/template/assets/js/Chart.min.js	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/assets/js/Chart.min.js	(from https://smarthr.dreamguystech.com/html/template/user-dashboard.html)
11:52:55	820/820	---M-Z	200	added ('OK')	application/javascript	etag:%22334-5f936bca47d00-gzip%22	https://smarthr.dreamguystech.com/html/template/assets/js/line-chart.js	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/assets/js/line-chart.js	(from https://smarthr.dreamguystech.com/html/template/user-dashboard.html)
11:52:56	71294/71294	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jul%202023%2022:40:08%20GMT	https://smarthr.dreamguystech.com/html/template/knowledgebase-view.html	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/knowledgebase-view.html	(from https://smarthr.dreamguystech.com/html/template/knowledgebase.html)
11:52:57	95134/95134	---M--	200	added ('OK')	image/jpeg	etag:%221739e-5f936bc85f880%22	https://smarthr.dreamguystech.com/html/template/assets/img/img-01.jpg	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/assets/img/img-01.jpg	(from https://smarthr.dreamguystech.com/html/template/components.html)
11:52:57	3278/3278	---M-Z	200	added ('OK')	application/javascript	etag:%22cce-5f936bca47d00-gzip%22	https://smarthr.dreamguystech.com/html/template/assets/plugins/sticky-kit-master/dist/sticky-kit.min.js	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/assets/plugins/sticky-kit-master/dist/sticky-kit.min.js	(from https://smarthr.dreamguystech.com/html/template/components.html)
11:52:57	4330/4330	---M-Z	200	added ('OK')	application/javascript	etag:%2210ea-5f936bca47d00-gzip%22	https://smarthr.dreamguystech.com/html/template/assets/js/jquery.maskedinput.min.js	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/assets/js/jquery.maskedinput.min.js	(from https://smarthr.dreamguystech.com/html/template/form-mask.html)
11:52:58	902/902	---M-Z	200	added ('OK')	application/javascript	etag:%22386-5f936bca47d00-gzip%22	https://smarthr.dreamguystech.com/html/template/assets/js/mask.js	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/assets/js/mask.js	(from https://smarthr.dreamguystech.com/html/template/form-mask.html)
11:52:58	8069/8069	---M-Z	200	added ('OK')	text/css	etag:%221f85-5f936bca47d00-gzip%22	https://smarthr.dreamguystech.com/html/template/assets/plugins/daterangepicker/daterangepicker.css	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/assets/plugins/daterangepicker/daterangepicker.css	(from https://smarthr.dreamguystech.com/html/template/assets-details.html)
11:52:59	4851/4851	---M--	200	added ('OK')	image/jpeg	etag:%2212f3-5f936bca47d00%22	https://smarthr.dreamguystech.com/html/template/assets/img/img1.jpg	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/assets/img/img1.jpg	(from https://smarthr.dreamguystech.com/html/template/assets-details.html)
11:52:59	4535/4535	---M--	200	added ('OK')	image/jpeg	etag:%2211b7-5f936bca47d00%22	https://smarthr.dreamguystech.com/html/template/assets/img/img2.jpg	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/assets/img/img2.jpg	(from https://smarthr.dreamguystech.com/html/template/assets-details.html)
11:52:59	4528/4528	---M--	200	added ('OK')	image/jpeg	etag:%2211b0-5f936bca47d00%22	https://smarthr.dreamguystech.com/html/template/assets/img/img3.jpg	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/assets/img/img3.jpg	(from https://smarthr.dreamguystech.com/html/template/assets-details.html)
11:52:59	4559/4559	---M--	200	added ('OK')	image/jpeg	etag:%2211cf-5f936bca47d00%22	https://smarthr.dreamguystech.com/html/template/assets/img/img4.jpg	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/assets/img/img4.jpg	(from https://smarthr.dreamguystech.com/html/template/assets-details.html)
11:53:00	1685/1685	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22695-5f936bca47d00%22	https://smarthr.dreamguystech.com/html/template/assets/img/icons/icon-01.svg	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/assets/img/icons/icon-01.svg	(from https://smarthr.dreamguystech.com/html/template/user-asset-details.html)
11:53:00	1420/1420	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2258c-5f936bca47d00%22	https://smarthr.dreamguystech.com/html/template/assets/img/icons/icon-03.svg	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/assets/img/icons/icon-03.svg	(from https://smarthr.dreamguystech.com/html/template/user-asset-details.html)
11:53:00	1683/1683	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22693-5f936bca47d00%22	https://smarthr.dreamguystech.com/html/template/assets/img/icons/icon-04.svg	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/assets/img/icons/icon-04.svg	(from https://smarthr.dreamguystech.com/html/template/user-asset-details.html)
11:53:00	1545/1545	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22609-5f936bca47d00%22	https://smarthr.dreamguystech.com/html/template/assets/img/icons/icon-05.svg	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/assets/img/icons/icon-05.svg	(from https://smarthr.dreamguystech.com/html/template/user-asset-details.html)
11:53:01	2394/2394	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2295a-5f936bca47d00%22	https://smarthr.dreamguystech.com/html/template/assets/img/icons/icon-02.svg	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/assets/img/icons/icon-02.svg	(from https://smarthr.dreamguystech.com/html/template/user-asset-details.html)
11:53:01	4372/4372	---M--	200	added ('OK')	image/png	etag:%221114-5f936bca47d00%22	https://smarthr.dreamguystech.com/html/template/assets/img/logo3.png	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/assets/img/logo3.png	(from https://smarthr.dreamguystech.com/html/template/invoice-settings.html)
11:53:02	25508/25508	---M--	200	added ('OK')	image/jpeg	etag:%2263a4-5ff49e5674880%22	https://smarthr.dreamguystech.com/html/template/assets/img/profiles/avatar-22.jpg	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/assets/img/profiles/avatar-22.jpg	(from https://smarthr.dreamguystech.com/html/template/clients-list.html)
11:53:02	196/196	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2002%20Aug%202023%2006:23:02%20GMT	https://smarthr.dreamguystech.com/html/template/assets/img/github.svg	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/assets/img/github.svg	(from https://smarthr.dreamguystech.com/html/template/assets/css/ckeditor.css)
11:53:03	67404/67404	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jul%202023%2022:40:08%20GMT	https://smarthr.dreamguystech.com/html/template/job-aptitude.html	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/job-aptitude.html	(from https://smarthr.dreamguystech.com/html/template/interviewing.html)
11:53:03	76134/76134	---MCZ	200	added ('OK')	text/html	date:Wed,%2026%20Jul%202023%2013:00:50%20GMT	https://smarthr.dreamguystech.com/html/template/questions.html	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/questions.html	(from https://smarthr.dreamguystech.com/html/template/job-aptitude.html)
